Clay|430890
Hard|382418
Grass|52600
Carpet|49084
UNKNOWN|6393
32|5660
128|2284
64|1197
56|934
48|885
32.0|624
96|482
28|270
128.0|264
56.0|161
48.0|106
8|90
96.0|62
30.0232717317|17
33.2566735113|16
30.5407255305|16
8.0|15
27.8275154004|15
28.8542094456|14
33.1635865845|13
33.0184804928|13
28.9308692676|13
35.5838466804|12
34.1875427789|12
32.3367556468|12
32.2409308693|12
31.1403148528|12
31.0171115674|12
30.3901437372|12
30.1765913758|12
29.9274469541|12
26.392881588|12
35.947980835|11
34.9404517454|11
34.6721423682|11
34.379192334|11
34.3764544832|11
34.2340862423|11
33.5742642026|11
33.3141683778|11
33.0485968515|11
31.8877481177|11
31.4825462012|11
30.4859685147|11
29.659137577|11
29.3552361396|11
29.2183436003|11
27.1950718686|11
25.8891170431|11
24.7474332649|11
39.8877481177|10
37.8672142368|10
35.0280629706|10
34.9733059548|10
34.9623545517|10
34.855578371|10
34.2149212868|10
34.0150581793|10
33.4976043806|10
33.4784394251|10
33.4291581109|10
33.18275154|10
33.0951403149|10
33.0759753593|10
32.9308692676|10
32.8569472964|10
32.7446954141|10
32.3394934976|10
31.2936344969|10
31.0581793292|10
30.8309377139|10
30.6201232033|10
30.3737166324|10
30.2915811088|10
29.4866529774|10
28.9363449692|10
28.8925393566|10
28.7008898015|10
27.9534565366|10
27.5318275154|10
25.6837782341|10
25.4045174538|10
38.2313483915|9
37.8480492813|9
36.2737850787|9
35.7864476386|9
35.6714579055|9
34.8473648186|9
34.2587268994|9
34.0807665982|9
33.8425735797|9
33.5359342916|9
33.3360711841|9
32.6926762491|9
32.5667351129|9
32.4572210815|9
32.4298425736|9
32.3422313484|9
32.2847364819|9
32.2737850787|9
32.2080766598|9
32.052019165|9
32.0164271047|9
31.65229295|9
31.537303217|9
31.394934976|9
31.0937713895|9
30.9048596851|9
30.8884325804|9
30.7707049966|9
30.7296372348|9
30.6776180698|9
30.6557152635|9
29.9082819986|9
29.9055441478|9
29.5441478439|9
29.3716632444|9
29.3470225873|9
29.1471594798|9
29.0266940452|9
28.7611225188|9
28.6461327858|9
28.501026694|9
28.4736481862|9
28.424366872|9
28.3175906913|9
28.2600958248|9
28.1779603012|9
28.0657084189|9
28.0273785079|9
27.8658453114|9
27.7563312799|9
27.6030116359|9
26.6228610541|9
26.2587268994|9
37.3524982888|8
37.311430527|8
37.0704996578|8
36.6543463381|8
36.2819986311|8
36.0082135524|8
35.8056125941|8
35.7097878166|8
35.4579055441|8
35.1649555099|8
35.1540041068|8
34.8281998631|8
34.7433264887|8
34.71321013|8
34.5900068446|8
34.4914442163|8
34.4421629021|8
33.7850787132|8
33.7330595483|8
33.697467488|8
33.3935660507|8
33.3169062286|8
33.2621492129|8
33.2511978097|8
33.2183436003|8
33.1526351814|8
33.067761807|8
33.0458590007|8
32.9500342231|8
32.2819986311|8
31.7919233402|8
31.6632443532|8
31.3264887064|8
31.2772073922|8
31.1731690623|8
30.6694045175|8
30.5160848734|8
30.4449007529|8
30.2395619439|8
30.045174538|8
29.9137577002|8
29.7385352498|8
29.7138945927|8
29.6783025325|8
29.6563997262|8
29.4674880219|8
29.4483230664|8
29.4318959617|8
29.1115674196|8
29.0622861054|8
28.9691991786|8
28.7939767283|8
28.6872005476|8
28.3312799452|8
28.167008898|8
28.1095140315|8
28.090349076|8
27.832991102|8
27.7727583847|8
27.4360027379|8
27.1238877481|8
26.9815195072|8
26.8391512663|8
26.6611909651|8
26.4229979466|8
25.87816564|8
25.5441478439|8
25.2785763176|8
25.2320328542|8
25.0595482546|8
25.0102669405|8
24.076659822|8
24.0|8
23.7316906229|8
38.4804928131|7
37.3333333333|7
37.2594113621|7
36.9856262834|7
36.1505817933|7
36.0355920602|7
35.9589322382|7
35.9397672827|7
35.9370294319|7
35.8521560575|7
35.8439425051|7
35.5728952772|7
35.498973306|7
35.4414784394|7
35.4140999316|7
35.2991101985|7
35.2689938398|7
34.9377138946|7
34.8446269678|7
34.6064339493|7
34.5188227242|7
34.4229979466|7
34.340862423|7
34.288843258|7
34.2532511978|7
34.1108829569|7
34.0971937029|7
34.0479123888|7
33.9657768652|7
33.87816564|7
33.8316221766|7
33.7412731006|7
33.6563997262|7
33.5633127995|7
33.5167693361|7
33.5058179329|7
33.440109514|7
33.4318959617|7
33.3716632444|7
33.1416837782|7
32.9691991786|7
32.8980150582|7
32.8186173854|7
32.8076659822|7
32.7227926078|7
32.6488706366|7
32.6461327858|7
32.6269678303|7
32.4353182752|7
32.3805612594|7
32.1642710472|7
32.0547570157|7
31.9917864476|7
31.8986995209|7
31.780971937|7
31.7234770705|7
31.5592060233|7
31.485284052|7
31.2881587953|7
31.2717316906|7
31.266255989|7
31.2553045859|7
31.2388774812|7
31.0965092402|7
31.0034223135|7
30.8720054757|7
30.8364134155|7
30.7351129363|7
30.6940451745|7
30.5817932923|7
30.4887063655|7
30.4777549624|7
30.2696783025|7
30.2532511978|7
30.2422997947|7
30.1574264203|7
30.0807665982|7
30.0780287474|7
29.9329226557|7
29.916495551|7
29.8891170431|7
29.7960301164|7
29.7905544148|7
29.7440109514|7
29.7056810404|7
29.5879534565|7
29.5770020534|7
29.4811772758|7
29.4236824093|7
29.2895277207|7
29.2813141684|7
29.1854893908|7
29.1800136893|7
29.0650239562|7
29.0485968515|7
28.9883641342|7
28.8733744011|7
28.8432580424|7
28.8350444901|7
28.8323066393|7
28.810403833|7
28.6981519507|7
28.6132785763|7
28.5722108145|7
28.5092402464|7
28.4709103354|7
28.3696098563|7
28.2792607803|7
28.2354551677|7
28.1971252567|7
28.1560574949|7
28.1451060917|7
28.1204654346|7
27.8384668036|7
27.8138261465|7
27.7782340862|7
27.7207392197|7
27.6468172485|7
27.6084873374|7
27.575633128|7
27.5537303217|7
27.4004106776|7
27.3648186174|7
27.3374401095|7
27.3347022587|7
27.1868583162|7
27.0691307324|7
27.0006844627|7
26.7926078029|7
26.5735797399|7
26.3764544832|7
26.3682409309|7
26.160164271|7
26.0342231348|7
25.9383983573|7
25.5222450376|7
25.1252566735|7
24.8076659822|7
24.5968514716|7
24.3258042437|7
24.0574948665|7
24.0301163587|7
24.0246406571|7
41.2292950034|6
40.8843258042|6
40.4435318275|6
40.3285420945|6
40.1916495551|6
40.1752224504|6
38.5817932923|6
37.7823408624|6
37.7166324435|6
37.5003422313|6
37.1882272416|6
37.1663244353|6
37.1197809719|6
37.0212183436|6
36.9637234771|6
36.9555099247|6
36.848733744|6
36.7857631759|6
36.5749486653|6
36.4024640657|6
36.3230663929|6
36.2655715264|6
36.2272416153|6
36.1724845996|6
36.1177275838|6
35.9890485969|6
35.9835728953|6
35.8247775496|6
35.7399041752|6
35.5646817248|6
35.318275154|6
35.3073237509|6
35.1704312115|6
35.1321013005|6
35.1156741958|6
35.0773442847|6
35.0746064339|6
35.0691307324|6
35.0116358658|6
34.932238193|6
34.893908282|6
34.8090349076|6
34.8008213552|6
34.7460643395|6
34.5215605749|6
34.4531143053|6
34.4257357974|6
34.3299110198|6
34.3189596167|6
34.302532512|6
34.2970568104|6
34.2724161533|6
34.2258726899|6
34.1574264203|6
34.0889801506|6
34.0232717317|6
34.0205338809|6
33.9767282683|6
33.9329226557|6
33.8672142368|6
33.8507871321|6
33.7166324435|6
33.5523613963|6
33.5112936345|6
33.5085557837|6
33.492128679|6
33.4592744695|6
33.453798768|6
33.4264202601|6
33.401779603|6
33.3223819302|6
33.3004791239|6
33.2977412731|6
33.106091718|6
33.0869267625|6
33.0841889117|6
33.0239561944|6
32.9911019849|6
32.9883641342|6
32.9801505818|6
32.9609856263|6
32.9226557153|6
32.720054757|6
32.5503080082|6
32.5338809035|6
32.4955509925|6
32.4873374401|6
32.476386037|6
32.4325804244|6
32.3641341547|6
32.3449691992|6
32.2628336756|6
32.2436687201|6
32.2354551677|6
32.167008898|6
32.1396303901|6
32.0355920602|6
32.0328542094|6
32.0301163587|6
32.0273785079|6
31.6714579055|6
31.6577686516|6
31.6331279945|6
31.5564681725|6
31.4606433949|6
31.4579055441|6
31.3894592745|6
31.3812457221|6
31.3292265572|6
31.2306639288|6
31.2251882272|6
31.189596167|6
31.1868583162|6
31.0828199863|6
31.0417522245|6
30.8062970568|6
30.7515400411|6
30.7405886379|6
30.726899384|6
30.6529774127|6
30.636550308|6
30.6173853525|6
30.5626283368|6
30.4640657084|6
30.4613278576|6
30.4421629021|6
30.3463381246|6
30.3107460643|6
30.2970568104|6
30.2943189596|6
30.2751540041|6
30.2149212868|6
30.135523614|6
30.0588637919|6
29.8809034908|6
29.8699520876|6
29.697467488|6
29.6399726215|6
29.4182067077|6
29.3141683778|6
29.2046543463|6
29.1772758385|6
29.1033538672|6
29.0814510609|6
29.0787132101|6
29.0349075975|6
28.9938398357|6
28.9117043121|6
28.8624229979|6
28.7227926078|6
28.7145790554|6
28.6625598905|6
28.6516084873|6
28.6242299795|6
28.5804243669|6
28.4845995893|6
28.462696783|6
28.4052019165|6
28.2847364819|6
28.2546201232|6
28.2491444216|6
28.2026009582|6
28.1478439425|6
28.1314168378|6
28.128678987|6
28.0219028063|6
27.9972621492|6
27.8767967146|6
27.8466803559|6
27.8220396988|6
27.7316906229|6
27.7262149213|6
27.6112251882|6
27.5400410678|6
27.5154004107|6
27.4551676934|6
27.3675564682|6
27.1786447639|6
27.1156741958|6
27.099247091|6
27.0390143737|6
27.0253251198|6
26.9185489391|6
26.8747433265|6
26.8583162218|6
26.8199863107|6
26.7734428474|6
26.688569473|6
26.5790554415|6
26.3901437372|6
26.3600273785|6
26.3326488706|6
25.9219712526|6
25.8343600274|6
25.7796030116|6
25.7768651608|6
25.7412731006|6
25.4620123203|6
25.1334702259|6
25.0759753593|6
25.0732375086|6
25.0431211499|6
24.977412731|6
24.8733744011|6
24.6379192334|6
24.4544832307|6
24.386036961|6
23.8603696099|6
23.4250513347|6
22.5790554415|6
22.3271731691|6
43.370294319|5
42.9486652977|5
40.8076659822|5
40.2710472279|5
39.446954141|5
39.3319644079|5
39.1950718686|5
39.1786447639|5
38.8254620123|5
38.7542778919|5
38.7186858316|5
38.4147843943|5
38.1054072553|5
38.0725530459|5
38.0670773443|5
37.9329226557|5
37.87816564|5
37.864476386|5
37.7056810404|5
37.6947296372|5
37.6892539357|5
37.6372347707|5
37.582477755|5
37.440109514|5
37.4318959617|5
37.4291581109|5
37.3716632444|5
37.2429842574|5
37.1772758385|5
36.8980150582|5
36.8323066393|5
36.7310061602|5
36.6844626968|5
36.6132785763|5
36.4216290212|5
36.3969883641|5
36.3805612594|5
36.2847364819|5
36.2792607803|5
36.2464065708|5
36.1232032854|5
36.1122518823|5
36.0930869268|5
35.9972621492|5
35.9288158795|5
35.8904859685|5
35.8822724162|5
35.8631074606|5
35.8548939083|5
35.8138261465|5
35.794661191|5
35.7891854894|5
35.7481177276|5
35.7453798768|5
35.7015742642|5
35.6906228611|5
35.6495550992|5
35.6413415469|5
35.5920602327|5
35.5509924709|5
35.5290896646|5
35.4962354552|5
35.4688569473|5
35.3839835729|5
35.3483915127|5
35.3456536619|5
35.3264887064|5
35.2854209446|5
35.279945243|5
35.2607802875|5
35.2498288843|5
35.2470910335|5
35.0937713895|5
35.0034223135|5
34.9787816564|5
34.9212867899|5
34.8254620123|5
34.8227241615|5
34.7980835044|5
34.7789185489|5
34.674880219|5
34.6557152635|5
34.6392881588|5
34.6255989049|5
34.6228610541|5
34.5845311431|5
34.5297741273|5
34.4558521561|5
34.4449007529|5
34.4284736482|5
34.3874058864|5
34.3846680356|5
34.2614647502|5
34.2450376454|5
34.1300479124|5
34.1026694045|5
34.0424366872|5
33.9712525667|5
33.9466119097|5
33.9137577002|5
33.864476386|5
33.8288843258|5
33.7932922656|5
33.7248459959|5
33.6098562628|5
33.5934291581|5
33.5468856947|5
33.53045859|5
33.4866529774|5
33.3552361396|5
33.3497604381|5
33.3196440794|5
33.3059548255|5
33.273100616|5
33.2375085558|5
33.1854893908|5
33.1033538672|5
33.0650239562|5
33.029431896|5
33.0020533881|5
32.9719370294|5
32.9527720739|5
32.9144421629|5
32.8733744011|5
32.8268309377|5
32.7885010267|5
32.6735112936|5
32.629705681|5
32.5557837098|5
32.5475701574|5
32.5092402464|5
32.462696783|5
32.4106776181|5
32.3887748118|5
32.3613963039|5
32.2984257358|5
32.2655715264|5
32.2464065708|5
32.1889117043|5
32.1779603012|5
32.1505817933|5
32.1314168378|5
32.1204654346|5
32.1122518823|5
31.9972621492|5
31.9342915811|5
31.8466803559|5
31.7262149213|5
31.6386036961|5
31.6358658453|5
31.6194387406|5
31.6167008898|5
31.613963039|5
31.6057494867|5
31.5838466804|5
31.5318275154|5
31.4743326489|5
31.4524298426|5
31.3867214237|5
31.3429158111|5
31.318275154|5
31.3073237509|5
31.2169746749|5
31.2032854209|5
31.1567419576|5
31.112936345|5
31.0746064339|5
31.0061601643|5
30.9021218344|5
30.855578371|5
30.8528405202|5
30.8090349076|5
30.7816563997|5
30.7734428474|5
30.7104722793|5
30.6338124572|5
30.5790554415|5
30.5352498289|5
30.4804928131|5
30.4038329911|5
30.3846680356|5
30.3052703628|5
30.288843258|5
30.2778918549|5
30.2477754962|5
30.2203969884|5
30.2094455852|5
30.1902806297|5
30.1629021218|5
30.1409993155|5
30.1026694045|5
30.083504449|5
30.0643394935|5
30.0506502396|5
30.0095824778|5
29.9822039699|5
29.9493497604|5
29.8754277892|5
29.8288843258|5
29.8097193703|5
29.7330595483|5
29.7303216975|5
29.6837782341|5
29.6481861739|5
29.6454483231|5
29.6427104723|5
29.620807666|5
29.6153319644|5
29.6043805613|5
29.6016427105|5
29.5961670089|5
29.5852156057|5
29.5660506502|5
29.5633127995|5
29.5578370979|5
29.5222450376|5
29.4729637235|5
29.4647501711|5
29.4510609172|5
29.4455852156|5
29.4154688569|5
29.3880903491|5
29.3661875428|5
29.3442847365|5
29.3305954825|5
29.3196440794|5
29.2785763176|5
29.2758384668|5
29.273100616|5
29.2457221081|5
29.1991786448|5
29.1745379877|5
29.1553730322|5
29.0075290897|5
28.977412731|5
28.9062286105|5
28.900752909|5
28.8980150582|5
28.8295687885|5
28.8240930869|5
28.8186173854|5
28.7529089665|5
28.7419575633|5
28.6598220397|5
28.5393566051|5
28.5229295003|5
28.514715948|5
28.4900752909|5
28.4325804244|5
28.4216290212|5
28.4024640657|5
28.3942505133|5
28.3915126626|5
28.3778234086|5
28.3559206023|5
28.3394934976|5
28.3148528405|5
28.2737850787|5
28.2217659138|5
28.1834360027|5
28.1040383299|5
28.0958247775|5
28.0629705681|5
28.052019165|5
28.0328542094|5
27.9753593429|5
27.9671457906|5
27.7837097878|5
27.7453798768|5
27.7070499658|5
27.6851471595|5
27.6769336071|5
27.5646817248|5
27.5455167693|5
27.394934976|5
27.356605065|5
27.3210130048|5
27.3073237509|5
27.3018480493|5
27.2881587953|5
27.2224503765|5
27.2005475702|5
27.1923340178|5
27.1813826146|5
27.1731690623|5
27.1485284052|5
26.9514031485|5
26.7597535934|5
26.7405886379|5
26.7241615332|5
26.6694045175|5
26.6475017112|5
26.6201232033|5
26.5872689938|5
26.5051334702|5
26.4065708419|5
26.3737166324|5
26.3655030801|5
26.3107460643|5
26.2778918549|5
26.1793292266|5
26.0917180014|5
26.0889801506|5
26.0150581793|5
26.0123203285|5
25.8507871321|5
25.8124572211|5
25.7056810404|5
25.6344969199|5
25.5961670089|5
25.5852156057|5
25.582477755|5
25.5167693361|5
25.4565366188|5
25.2402464066|5
24.9828884326|5
24.9719370294|5
24.8843258042|5
24.7419575633|5
24.7091033539|5
24.4161533196|5
24.3832991102|5
24.3531827515|5
24.1204654346|5
23.8412046543|5
23.7645448323|5
23.7262149213|5
23.5345653662|5
23.0663928816|5
23.0444900753|5
22.7515400411|5
22.6830937714|5
21.8590006845|5
20.5201916496|5
20.1642710472|5
44.1177275838|4
43.8685831622|4
43.2169746749|4
43.0828199863|4
42.9295003422|4
42.4941820671|4
42.2176591376|4
41.8042436687|4
41.6837782341|4
41.6646132786|4
41.4729637235|4
41.3579739904|4
41.3388090349|4
41.2785763176|4
41.2676249144|4
41.1718001369|4
41.015742642|4
40.9555099247|4
40.758384668|4
40.605065024|4
40.5393566051|4
40.4818617385|4
40.4736481862|4
40.2792607803|4
40.1314168378|4
40.0191649555|4
39.9644079398|4
39.9206023272|4
39.8494182067|4
39.8412046543|4
39.8302532512|4
39.7152635181|4
39.6906228611|4
39.5044490075|4
39.4277891855|4
39.3100616016|4
39.2361396304|4
39.1594798084|4
39.1101984942|4
39.0362765229|4
39.0143737166|4
38.9431895962|4
38.841889117|4
38.7707049966|4
38.7214236824|4
38.5434633812|4
38.3956194387|4
38.2149212868|4
38.1546885695|4
38.1382614648|4
38.135523614|4
38.1163586585|4
38.0999315537|4
38.0287474333|4
37.9712525667|4
37.9110198494|4
37.8453114305|4
37.8316221766|4
37.7987679671|4
37.7768651608|4
37.7385352498|4
37.7248459959|4
37.6810403833|4
37.620807666|4
37.6016427105|4
37.5058179329|4
37.5030800821|4
37.4811772758|4
37.4647501711|4
37.4620123203|4
37.3935660507|4
37.2813141684|4
37.2621492129|4
37.2511978097|4
37.2457221081|4
37.2402464066|4
37.2265571526|4
37.1389459274|4
37.1170431211|4
37.0869267625|4
36.9993155373|4
36.9965776865|4
36.8377823409|4
36.8021902806|4
36.7994524298|4
36.7830253251|4
36.772073922|4
36.7255304586|4
36.7063655031|4
36.6680355921|4
36.6652977413|4
36.5886379192|4
36.5722108145|4
36.5338809035|4
36.514715948|4
36.5065023956|4
36.4955509925|4
36.4845995893|4
36.4380561259|4
36.4353182752|4
36.3915126626|4
36.3778234086|4
36.3039014374|4
36.2436687201|4
36.2354551677|4
36.180698152|4
36.1040383299|4
36.090349076|4
36.0739219713|4
36.0684462697|4
36.0191649555|4
35.9206023272|4
35.9178644764|4
35.9014373717|4
35.8466803559|4
35.8275154004|4
35.6824093087|4
35.6167008898|4
35.5947980835|4
35.5865845311|4
35.575633128|4
35.5181382615|4
35.5099247091|4
35.5071868583|4
35.4907597536|4
35.4360027379|4
35.4031485284|4
35.4004106776|4
35.394934976|4
35.3401779603|4
35.3374401095|4
35.3292265572|4
35.3155373032|4
35.2936344969|4
35.2881587953|4
35.2306639288|4
35.2114989733|4
35.151266256|4
35.1348391513|4
35.0965092402|4
35.0390143737|4
35.0308008214|4
35.0198494182|4
35.0006844627|4
34.9431895962|4
34.9267624914|4
34.9075975359|4
34.8747433265|4
34.8637919233|4
34.8583162218|4
34.8309377139|4
34.8062970568|4
34.7871321013|4
34.7624914442|4
34.7405886379|4
34.7022587269|4
34.6940451745|4
34.6913073238|4
34.6858316222|4
34.559890486|4
34.5407255305|4
34.5023956194|4
34.4887063655|4
34.4120465435|4
34.3983572895|4
34.3956194387|4
34.392881588|4
34.3682409309|4
34.3490759754|4
34.3107460643|4
34.2067077344|4
34.1765913758|4
34.0917180014|4
34.0643394935|4
34.0616016427|4
33.9493497604|4
33.9438740589|4
33.9055441478|4
33.8891170431|4
33.8234086242|4
33.7467488022|4
33.7056810404|4
33.6892539357|4
33.6810403833|4
33.659137577|4
33.5879534565|4
33.5770020534|4
33.5414099932|4
33.5331964408|4
33.5222450376|4
33.5195071869|4
33.4565366188|4
33.4209445585|4
33.3798767967|4
33.3771389459|4
33.363449692|4
33.28678987|4
33.2758384668|4
33.2703627652|4
33.2594113621|4
33.2484599589|4
33.2238193018|4
33.1718001369|4
33.1663244353|4
33.1608487337|4
33.1498973306|4
33.1389459274|4
33.1334702259|4
33.1279945243|4
33.1170431211|4
33.1115674196|4
33.0814510609|4
33.0075290897|4
32.9965776865|4
32.9336071184|4
32.9253935661|4
32.8843258042|4
32.8405201916|4
32.8049281314|4
32.7501711157|4
32.7008898015|4
32.6872005476|4
32.6625598905|4
32.6543463381|4
32.6406570842|4
32.6160164271|4
32.605065024|4
32.59137577|4
32.514715948|4
32.4982888433|4
32.4462696783|4
32.4435318275|4
32.4024640657|4
32.3942505133|4
32.3668720055|4
32.3312799452|4
32.3230663929|4
32.3203285421|4
32.3011635866|4
32.2792607803|4
32.2710472279|4
32.2600958248|4
32.2518822724|4
32.2217659138|4
32.2135523614|4
32.1971252567|4
32.180698152|4
32.1615331964|4
32.1451060917|4
32.1423682409|4
32.1149897331|4
32.1013004791|4
32.0876112252|4
32.038329911|4
32.0246406571|4
31.9835728953|4
31.9644079398|4
31.9151266256|4
31.8959616701|4
31.8822724162|4
31.8685831622|4
31.8658453114|4
31.832991102|4
31.8302532512|4
31.819301848|4
31.7837097878|4
31.7672826831|4
31.7399041752|4
31.7371663244|4
31.6933607118|4
31.6769336071|4
31.6741957563|4
31.6687200548|4
31.6550308008|4
31.6468172485|4
31.6413415469|4
31.6112251882|4
31.5975359343|4
31.5783709788|4
31.5537303217|4
31.5509924709|4
31.5400410678|4
31.5099247091|4
31.4962354552|4
31.4934976044|4
31.4633812457|4
31.4168377823|4
31.3757700205|4
31.3593429158|4
31.3483915127|4
31.3456536619|4
31.3401779603|4
31.3100616016|4
31.2498288843|4
31.2224503765|4
31.1950718686|4
31.1375770021|4
31.1156741958|4
31.0882956879|4
31.0718685832|4
31.0691307324|4
31.0636550308|4
31.0390143737|4
31.0362765229|4
31.022587269|4
31.0116358658|4
30.9897330595|4
30.9650924025|4
30.9541409993|4
30.9514031485|4
30.9240246407|4
30.8747433265|4
30.8665297741|4
30.8637919233|4
30.8501026694|4
30.8145106092|4
30.7624914442|4
30.6913073238|4
30.6502395619|4
30.6392881588|4
30.6146475017|4
30.5900068446|4
30.5571526352|4
30.4996577687|4
30.4914442163|4
30.4257357974|4
30.4065708419|4
30.3682409309|4
30.3655030801|4
30.3518138261|4
30.3490759754|4
30.3080082136|4
30.2724161533|4
30.2340862423|4
30.1437371663|4
30.1300479124|4
30.1136208077|4
30.0999315537|4
30.0424366872|4
30.0177960301|4
30.0013689254|4
29.9958932238|4
29.9849418207|4
29.9247091034|4
29.8945927447|4
29.8863791923|4
29.7987679671|4
29.7029431896|4
29.6865160849|4
29.6618754278|4
29.6372347707|4
29.6344969199|4
29.6262833676|4
29.6098562628|4
29.582477755|4
29.5605749487|4
29.5496235455|4
29.5468856947|4
29.5112936345|4
29.4839151266|4
29.4702258727|4
29.4127310062|4
29.4072553046|4
29.3853524983|4
29.3689253936|4
29.2566735113|4
29.2539356605|4
29.2375085558|4
29.2320328542|4
29.2156057495|4
29.2128678987|4
29.2019164956|4
29.158110883|4
29.1416837782|4
29.1252566735|4
29.1143052704|4
29.0841889117|4
29.0568104038|4
29.0321697467|4
29.029431896|4
29.0239561944|4
29.0020533881|4
28.9801505818|4
28.9555099247|4
28.93908282|4
28.9281314168|4
28.9199178645|4
28.7994524298|4
28.7967145791|4
28.7912388775|4
28.7775496235|4
28.7748117728|4
28.7665982204|4
28.733744011|4
28.7282683094|4
28.6954140999|4
28.6351813826|4
28.629705681|4
28.605065024|4
28.5995893224|4
28.553045859|4
28.5503080082|4
28.5420944559|4
28.5338809035|4
28.5065023956|4
28.4955509925|4
28.4928131417|4
28.4544832307|4
28.4462696783|4
28.4353182752|4
28.4271047228|4
28.3832991102|4
28.3805612594|4
28.3203285421|4
28.295687885|4
28.2902121834|4
28.1232032854|4
28.1149897331|4
28.1122518823|4
27.9698836413|4
27.9452429843|4
27.9014373717|4
27.8959616701|4
27.8932238193|4
27.8412046543|4
27.8165639973|4
27.7590691307|4
27.7371663244|4
27.7344284736|4
27.7152635181|4
27.704312115|4
27.65229295|4
27.6495550992|4
27.627652293|4
27.6194387406|4
27.5893223819|4
27.5865845311|4
27.5728952772|4
27.537303217|4
27.5345653662|4
27.5208761123|4
27.5099247091|4
27.4934976044|4
27.4770704997|4
27.4387405886|4
27.4250513347|4
27.4140999316|4
27.4058863792|4
27.4031485284|4
27.3757700205|4
27.2963723477|4
27.2689938398|4
27.2525667351|4
27.241615332|4
27.2334017796|4
27.1594798084|4
27.151266256|4
27.0499657769|4
27.022587269|4
27.0198494182|4
27.0116358658|4
27.0034223135|4
26.9760438056|4
26.945927447|4
26.9240246407|4
26.9212867899|4
26.9075975359|4
26.9048596851|4
26.8774811773|4
26.8446269678|4
26.8008213552|4
26.7953456537|4
26.7871321013|4
26.7186858316|4
26.6666666667|4
26.6420260096|4
26.6392881588|4
26.6146475017|4
26.5681040383|4
26.5297741273|4
26.5133470226|4
26.4804928131|4
26.4503764545|4
26.4093086927|4
26.3874058864|4
26.3216974675|4
26.302532512|4
26.2614647502|4
26.2422997947|4
26.1902806297|4
26.1437371663|4
26.135523614|4
26.1327857632|4
26.0807665982|4
26.0616016427|4
26.0314852841|4
25.9849418207|4
25.9657768652|4
25.9356605065|4
25.9028062971|4
25.8562628337|4
25.8480492813|4
25.8042436687|4
25.7932922656|4
25.7823408624|4
25.7631759069|4
25.6919917864|4
25.6153319644|4
25.6125941136|4
25.6016427105|4
25.5523613963|4
25.5331964408|4
25.4866529774|4
25.4510609172|4
25.3963039014|4
25.3607118412|4
25.3059548255|4
25.2840520192|4
25.2703627652|4
25.2594113621|4
25.2292950034|4
25.2156057495|4
25.1937029432|4
25.1553730322|4
25.067761807|4
25.0403832991|4
24.9993155373|4
24.9418206708|4
24.9226557153|4
24.9199178645|4
24.8651608487|4
24.8542094456|4
24.8049281314|4
24.7912388775|4
24.7173169062|4
24.6160164271|4
24.5941136208|4
24.5722108145|4
24.5585215606|4
24.5229295003|4
24.5065023956|4
24.5037645448|4
24.4681724846|4
24.334017796|4
24.2683093771|4
24.2436687201|4
24.1861738535|4
24.1341546886|4
24.1067761807|4
24.1040383299|4
24.0848733744|4
23.9370294319|4
23.8165639973|4
23.7453798768|4
23.6495550992|4
23.6030116359|4
23.4661190965|4
23.4360027379|4
23.3073237509|4
23.2881587953|4
23.1704312115|4
23.0746064339|4
23.0417522245|4
23.0362765229|4
22.9240246407|4
22.893908282|4
22.6557152635|4
22.6173853525|4
22.5215605749|4
22.431211499|4
22.3216974675|4
22.2778918549|4
22.0369609856|4
22.0314852841|4
21.8699520876|4
21.8507871321|4
21.826146475|4
20.7310061602|4
20.1724845996|4
20.076659822|4
19.7618069815|4
19.7097878166|4
17.9958932238|4
43.9260780287|3
43.8494182067|3
42.8309377139|3
42.46954141|3
42.4668035592|3
41.7987679671|3
41.7221081451|3
41.6262833676|3
41.5605749487|3
41.5167693361|3
41.492128679|3
41.4346338125|3
41.3963039014|3
41.2758384668|3
40.7118412047|3
40.6872005476|3
40.5749486653|3
40.5503080082|3
40.5092402464|3
40.2518822724|3
40.1505817933|3
40.0219028063|3
39.7645448323|3
39.6002737851|3
39.4798083504|3
39.4606433949|3
39.4195756331|3
39.3867214237|3
39.3429158111|3
39.2908966461|3
39.266255989|3
39.2553045859|3
39.0472279261|3
39.0088980151|3
38.9952087611|3
38.9568788501|3
38.932238193|3
38.8911704312|3
38.8637919233|3
38.8391512663|3
38.8227241615|3
38.674880219|3
38.6310746064|3
38.4640657084|3
38.3381245722|3
38.3353867214|3
38.3299110198|3
38.2094455852|3
38.1848049281|3
